PMID,Title,Authors,Journal,Publication_Date,Volume,Issue,Pages,DOI,Abstract
40824573,Stapokibart for Severe Uncontrolled Chronic Rhinosinusitis With Nasal Polyps: The CROWNS-2 Randomized Clinical Trial.,"Shen, Shen; Yan, Bing; Wang, Ming; Wu, Di; Piao, Yingshi et al.",JAMA,2025-Aug-18,,,,10.1001/jama.2025.12515,"IMPORTANCE: Chronic rhinosinusitis with nasal polyps causes severe symptoms and impaired quality of life. Stapokibart is a novel monoclonal antibody that targets interleukin 4Rα. OBJECTIVE: To assess the efficacy and safety of stapokibart as an add-on treatment to intranasal corticosteroids in patients with severe uncontrolled chronic rhinosinusitis with nasal polyps. DESIGN, SETTING, AND PARTICIPANTS: From August 9, 2022, to April 28, 2023, this randomized, double-blind, phase 3 clinical trial,..."
40824150,Natural history of incidental paranasal sinus fungal balls: evidence from a decade-long imaging-based cohort.,"Margulis, I; Shopen, Y; Zaseeva, T; Eid, S; Yakubovich, I et al.",Rhinology,2025-Aug-18,,,,10.4193/Rhin25.117,"INTRODUCTION: There is no data in the literature regarding the appropriate management of patients with an incidental finding of paranasal sinus fungal ball (FB) or its natural history. This study examined the long-term outcomes of a cohort of patients with FB, pooled from a large imaging database. METHODS: A retrospective screening of 108,369 head imaging studies for phrases indicative of FB in a tertiary referral center, during 2012-2023. RESULTS: A total of 1,716 patients were identified accor..."
40820948,In Response to Factors Associated With Hearing-Related Quality of Life in Children With Hearing Loss.,"Lieu, Judith E C; Ensing, Amy; Yang, Anna Fanghan; Kallogjeri, Dorina",The Laryngoscope,2025-Aug-18,,,,10.1002/lary.32435,
40820940,Short-Term Outcomes of Endoscopic Brow Lifting Without Depressor Resection.,"Liu, Rui Han; Kim, Minjee; Lindsay, Robin W",The Laryngoscope,2025-Aug-18,,,,10.1002/lary.70059,OBJECTIVES: To outline our technique for functional endoscopic brow lifts and report on the outcomes of endoscopic brow lifts completed over an 8-year period. METHODS: Retrospective chart review was performed at Massachusetts Eye and Ear for patients who underwent an endoscopic brow lift between January 2016 and December 2023. Primary outcomes included the incidence of complications and changes in brow height. Brow heights were evaluated using free image processing software (ImageJ version 1.53)...
40820344,Effect of Platelet-Rich Plasma Injection in Patients With Atrophic Rhinitis: A Systematic Review.,"Asiry, Ali Jaber; Mubarki, Musleh Hussain; Dighriri, Ramzi Mohammed; Erwe, Ibrahem H; Munhish, Fadi Abdu et al.",American journal of rhinology & allergy,2025-Aug-17,,,19458924251369316,10.1177/19458924251369316,"BackgroundAtrophic rhinitis (AR) is a chronic condition characterized by mucosal atrophy, crusting, and impaired mucociliary clearance. Current treatments are palliative and do not focus on tissue regeneration. Although platelet-rich plasma (PRP) has gained attention for its regenerative properties, evidence supporting its effectiveness in AR remains limited.ObjectiveTo systematically evaluate the effectiveness and safety of PRP in the treatment of AR, focusing on nasal symptom relief, mucocilia..."
40820310,"The NSUN2-YBX1 axis enhances 5-Methylcytosine modification to facilitate NPM1-mediated nuclear translocation of PKM2, augmenting the Warburg effect and promoting nasopharyngeal carcinoma progression in a mouse model.","Wang, Z; Chen, X; Wu, S; Liao, B; Guo, L et al.",Rhinology,2025-Aug-18,,,,10.4193/Rhin24.496,"BACKGROUND: Nasopharyngeal carcinoma (NPC) is notable not only for its distinct geographic and ethnic distribution but also for its metabolic alterations. A key feature of NPC is its reliance on aerobic glycolysis for energy production. This shift from oxidative phosphorylation to glycolysis provides cancer cells with a metabolic advantage, supporting rapid growth and survival. Targeting aerobic glycolysis has therefore emerged as a promising therapeutic strategy. METHODS: RT-qPCR, Western blot,..."
40820301,ITGAM and FCGR3B contribute to recurrent and limited CRSwNP in children through phagosome pathway.,"Xiao, X; Chen, X; Liu, W; Zhang, N; Jia, C et al.",Rhinology,2025-Aug-18,,,,10.4193/Rhin25.035,BACKGROUND: Chronic rhinosinusitis with nasal polyps (CRSwNP) is more common in children with limited CRSwNP (L-CRSwNP). L-CRSwNP shares similar clinical phenotypes with recurrent CRSwNP (R-CRSwNP). This study aimed to explore the molecular mechanisms of L- and R-CRSwNP in children. METHODOLOGY: Compared clinical characteristics and RNA sequencing data of 20 L-CRSwNP and 5 R-CRSwNP in children. Paired analyzed RNA sequencing data of 6 children with L-CRSwNP polyps and mucosal tissue samples. Con...
40816986,The most commonly used free flap for reconstruction in ENT oncology.,"Righini, C-A; Fabre, C","European annals of otorhinolaryngology, head and neck diseases",2025-Aug-14,,,,10.1016/j.anorl.2025.08.001,
40815548,Positive Airway Pressure Therapy for Obstructive Sleep Apnea in High-Risk Pregnancy: A Meta-Analysis.,"Cabral, Thamiris D D; Knoll, Renata M; Plane, Jaime; Viana, Patricia; Vendramini, Bruno Dalla Vecchia et al.",The Laryngoscope,2025-Aug-15,,,,10.1002/lary.70009,"OBJECTIVES: We aimed to assess the effects of positive airway pressure (PAP) therapy in high-risk pregnancy patients with OSA. DATA SOURCES: Studies were systematically searched on PubMed, Embase, Web of Science, and Cochrane Library. REVIEW METHODS: Articles comparing PAP therapy to no treatment or non-PAP treatment modalities, such as waitlist, sham PAP, and nasal dilator strips in high-risk pregnancy patients with OSA were included. Outcomes of interest included fasting plasma glucose (FPG), ..."
40815547,Long-Term Daytime Use of Sodium Oxybate in Laryngeal Dystonia: A Follow-Up Online Survey Study.,"O'Flynn, Lena C; Simonyan, Kristina",The Laryngoscope,2025-Aug-15,,,,10.1002/lary.70054,BACKGROUND: Laryngeal dystonia (LD) is a task-specific focal dystonia marked by involuntary spasms in the laryngeal muscles during speech production. Sodium oxybate has recently been demonstrated as a new treatment option for alcohol-responsive (EtOH+) LD patients. OBJECTIVE: The objective of this study is to evaluate the long-term use of sodium oxybate for the treatment of LD. METHODS: A total of 149 LD patients were invited to complete the online survey study. Seventy-seven patients (mean age ...
40815545,Anxiety and Depression in Adults With Vestibular Disorders: A Systematic Review and Meta-Analysis.,"Kim, Cory Hyun-Su; McCray, Lauren R; Nguyen, Shaun A; Staab, Jeffrey P; Jafri, Shabih et al.",The Laryngoscope,2025-Aug-15,,,,10.1002/lary.70055,"OBJECTIVE: To derive precise estimates of anxiety and depressive disorder prevalence in patients with common vestibular disorders. DATA SOURCES: CINAHL, Cochrane Library, PubMed, PsycINFO, and SCOPUS. REVIEW METHODS: This systematic review and meta-analysis was reported per PRISMA guidelines. Outcomes included continuous measures (mean), proportions (%), and relative risks (RR) with 95% confidence intervals. RESULTS: Eighty-five studies (n = 764,403) examining anxiety, depression, and vestibular..."
40815536,"Incidence, Risk Factors, and Outcomes of Vocal Fold Mobility Impairment After Lung Transplantation.","Kutler, Rachel B; Siddiqui, Sana H; Barilka, Margaret; Rodrigues, Gabriela; Pomenti, Sydney et al.",The Laryngoscope,2025-Aug-15,,,,10.1002/lary.70016,"BACKGROUND: Vocal fold mobility impairment (VFMI) is an understudied complication following lung transplantation. Understanding the risk factors associated with VFMI is crucial for improving patient management and outcomes. METHODS: A retrospective chart review was conducted on all patients who underwent lung transplantation at an academic center between February 2020 and June 2024. Demographic data, comorbidities, post-operative complications, and swallowing examination data was collected. Wilc..."
40815529,"COVID-19 Vaccines Averted 2.5 Million Deaths, Mostly Among Older Adults.","Anderer, Samantha",JAMA,2025-Aug-15,,,,10.1001/jama.2025.11001,
40815528,Urgent Care Clinics Often Inappropriately Prescribe Certain Medications.,"Anderer, Samantha",JAMA,2025-Aug-15,,,,10.1001/jama.2025.11000,
40815509,Walking 7000 Steps a Day Linked to Lower Disease and Death Risk.,"Anderer, Samantha",JAMA,2025-Aug-15,,,,10.1001/jama.2025.11002,
40815508,FDA Panel Casts SSRIs During Pregnancy as Risky-Many Experts Disagree.,"Schneider, Lauren",JAMA,2025-Aug-15,,,,10.1001/jama.2025.14105,
40815507,Hypertension Survey Finds Many US Adults Lack Key Knowledge of the Condition.,"Anderer, Samantha; Rekito, Andy",JAMA,2025-Aug-15,,,,10.1001/jama.2025.13589,
40815505,US Fertility Rate Continues to Decline.,"Anderer, Samantha",JAMA,2025-Aug-15,,,,10.1001/jama.2025.10999,
40815504,Copper IUD With Fewer Adverse Event-Related Discontinuations.,"Anderer, Samantha",JAMA,2025-Aug-15,,,,10.1001/jama.2025.11003,
40815503,Less Frequent Lung Cancer CTs May Suffice for Moderate-Risk Individuals.,"Anderer, Samantha",JAMA,2025-Aug-15,,,,10.1001/jama.2025.11004,
40814786,Ecological Momentary Assessment of Voice & Psychological Factors: Group & Individual Mechanisms.,"Misono, Stephanie; Nguyen-Feng, Viann N; Lei, Xiaofan; Feddema, Erin; Tella, Anika et al.",The Laryngoscope,2025-Aug-15,,,,10.1002/lary.70049,"OBJECTIVES: Cross-sectional associations between voice and psychological factors are known, but changes over time offer opportunities to refine our understanding of their interactions and consider customized treatment options. Study objectives were to measure relationships between voice and psychological factors using ecological momentary assessment and applying (1) group-level time series analysis and (2) group and (3) individual causal modeling to identify key psychological factors relevant fo..."
40814726,Is There Utility in Testing Pathologic Specimen for HPV in Sinonasal Inverted Papilloma?,"Callander, Jacquelyn K; Patel, Zara M",The Laryngoscope,2025-Aug-15,,,,10.1002/lary.70053,
40814274,Otologic Symptoms in Patients Treated With Teprotumumab: A Multi-Institutional National Cohort Study.,"Hori, Kaitlin; Wenger, Talia; Davuluru, Shaili; Zhang-Nunes, Sandy; Choi, Janet S",The Laryngoscope,2025-Aug-15,,,,10.1002/lary.70045,"OBJECTIVES: Teprotumumab is a monoclonal antibody introduced in 2020 to treat thyroid eye disease (TED) with potential adverse effects on the cochlea and fat tissue around the eustachian tube. This study investigates the incidence and odds of developing hearing loss and tinnitus associated with Teprotumumab. METHODS: TriNetX, a multi-institutional database, was queried for U.S. adults (≥ 18 years) with TED. Patients who were and were not prescribed Teprotumumab were matched using a propensity sc..."
40811055,Measles.,"Stoneman, Emily K",JAMA,2025-Aug-14,,,,10.1001/jama.2025.14210,
40810999,What Are Cataracts?,"Voelker, Rebecca",JAMA,2025-Aug-14,,,,10.1001/jama.2025.11869,
40810998,The Semicentennial of the American Agricultural Experiment Stations.,,JAMA,2025-Aug-14,,,,10.1001/jama.2024.18928,
40810993,Treatment and Survival Trends for Periviable Births by Race and Ethnicity.,"Ye, Xiangming; Sun, Peng",JAMA,2025-Aug-14,,,,10.1001/jama.2025.10642,
40810992,Omitted Author.,,JAMA otolaryngology-- head & neck surgery,2025-Aug-14,,,,10.1001/jamaoto.2025.2804,
40810991,Anteroposterior and Lateral Epiglottis-Related Obstruction in Adult Obstructive Sleep Apnea.,"Kezirian, Eric J",JAMA otolaryngology-- head & neck surgery,2025-Aug-14,,,,10.1001/jamaoto.2025.2051,"IMPORTANCE: Epiglottis-related airway obstruction in obstructive sleep apnea is uniquely identified during drug-induced sleep endoscopy (DISE) and may be associated with poorer treatment outcomes. OBJECTIVE: To determine whether specific demographic factors, awake physical examination, and DISE findings are associated with anteroposterior and/or lateral configurations of epiglottis-related airway obstruction during DISE. DESIGN, SETTING, AND PARTICIPANTS: This cross-sectional study including adu..."
40810987,Medical Comorbidities and Behavioral Health in Adolescents With Voice Disorders.,"Fujiki, Robert Brinton; Thibeault, Susan L",JAMA otolaryngology-- head & neck surgery,2025-Aug-14,,,,10.1001/jamaoto.2025.2338,"IMPORTANCE: Voice problems in adolescents detract from quality of life. Yet it is unknown whether medical history or behavioral health profiles are associated with increased voice disorder risk in this population. OBJECTIVE: To determine the medical comorbidities, behavioral health profiles, and medication use patterns associated with increased risk for voice disorders in adolescents (age 13-17 years) across the US. DESIGN, SETTING, AND PARTICIPANTS: A prospectively performed cross-sectional des..."
40810986,Treatment and Survival Trends for Periviable Births by Race and Ethnicity-Reply.,"Boghossian, Nansi S; Harber, Jeffrey D",JAMA,2025-Aug-14,,,,10.1001/jama.2025.10645,
40810984,Reducing Barriers to Mental Health Care for Physicians: An Overview and Strategic Recommendations.,"Saddawi-Konefka, Daniel; Moutier, Christine Yu; Ehrenfeld, Jesse M",JAMA,2025-Aug-14,,,,10.1001/jama.2025.12587,"IMPORTANCE: Mental health challenges among physicians represent a critical public health issue with profound implications for health care delivery and workforce sustainability. Despite the proven effectiveness of mental health treatment in improving outcomes, most physicians with mental health conditions do not seek help. This treatment gap is particularly concerning given that physicians experience elevated rates of burnout, depression, anxiety, and suicide risk compared with the general popula..."
40810982,Incidentally Discovered Neck Mass in a Middle-Aged Woman.,"Webb, Katherine L; Zadeh, Sarah; Shonka, David C",JAMA otolaryngology-- head & neck surgery,2025-Aug-14,,,,10.1001/jamaoto.2025.1476,
40810946,Trends in the Proportion of US and International Medical Graduates at the County Level.,"Hailat, Raed; Ridha, Mohamed; Lin, Chun Chieh; Kerber, Kevin; Burke, James F",JAMA,2025-Aug-14,,,,10.1001/jama.2025.12818,
40810933,Unilateral vs Bilateral Transoral Surgery for Tonsillar Squamous Cell Carcinoma: A Systematic Review and Meta-Analysis.,"Peterson, Andrew M; Cruz, Lucas; Wu, Michael P; Bockover, Spencer R; Kallogjeri, Dorina et al.",JAMA otolaryngology-- head & neck surgery,2025-Aug-14,,,,10.1001/jamaoto.2025.2235,"IMPORTANCE: Transoral surgery via a radical tonsillectomy followed by pathology-guided adjuvant therapy is standard of care for tonsillar squamous cell carcinoma (SCCa). There is significant variation in the management of the contralateral tonsil without clinical evidence of disease. OBJECTIVE: To assess the second primary tumor rates, oncologic survival, functional outcomes, and complications between bilateral and unilateral transoral surgery for tonsillar SCCa. DATA SOURCES: A search of Embase..."
40810931,Today Is Not the Day.,"Wozniak, Madeline",JAMA,2025-Aug-14,,,,10.1001/jama.2025.12590,
40810349,Early Insights Into the Healthy Laryngeal Microbiome: A Pilot Study Evaluating Salivary and Oropharyngeal Sampling as Proxies.,"Thompson, Emma; Shah, Avi; Zaransky, Sydney; Dhanda, Aatin; Bono, Kristy et al.",The Laryngoscope,2025-Aug-14,,,,10.1002/lary.70043,"OBJECTIVES: The microbiome plays a critical role in health and disease. While the oral cavity microbiome is well-characterized, the healthy laryngeal microbiome remains underexplored despite its unique immunological role. Laryngeal sampling is more invasive, time-consuming, and costly than salivary and oropharyngeal sampling. Understanding microbial differences between sites can help optimize sampling strategies. METHODS: Nineteen individuals undergoing otolaryngologic surgery for non-oral or la..."
40810348,Predictors of Adenotonsillectomy for Publicly Insured Children With Sleep-Disordered Breathing.,"Pecha, Phayvanh P; Ferguson, Pamela L; Ford, Marvella E; Nietert, Paul J",The Laryngoscope,2025-Aug-14,,,,10.1002/lary.70031,"OBJECTIVE: To examine sociodemographic factors (e.g., race, ethnicity, rural status) in adenotonsillectomy rates for pediatric obstructive sleep-disordered breathing with public insurance. METHODS: This study included patients < 18 years with a diagnosis of obstructive sleep-disordered breathing with 12-month follow-up from 2011 to 2020 using the South Carolina Medicaid database. Logistic regression analyses were performed for adenotonsillectomy attainment within 1 year of diagnosis, with covari..."
40808535,Biologics and Surgery in Chronic Rhinosinusitis With Nasal Polyps: A Comparative Outcomes Analysis.,"Narendran, Nirushan; Samargandy, Shireen; Volpe, Sophia; Patterson, James; Gutama, Barite et al.",American journal of rhinology & allergy,2025-Aug-14,,,19458924251366569,10.1177/19458924251366569,
40802279,A Review of Cataracts-Reply.,"Chen, Stephanie P; Chang, David F",JAMA,2025-Aug-13,,,,10.1001/jama.2025.10342,
40802271,A Review of Cataracts.,"Grzybowski, Andrzej; Yang, Mingzhen; Wang, Geng",JAMA,2025-Aug-13,,,,10.1001/jama.2025.10339,
40802264,Dalbavancin for Treatment of Staphylococcus aureus Bacteremia: The DOTS Randomized Clinical Trial.,"Turner, Nicholas A; Hamasaki, Toshimitsu; Doernberg, Sarah B; Lodise, Thomas P; King, Heather A et al.",JAMA,2025-Aug-13,,,,10.1001/jama.2025.12543,"IMPORTANCE: Dalbavancin is a long-acting intravenous lipoglycopeptide that may be effective for treatment of complicated Staphylococcus aureus bacteremia without requiring long-term intravenous access. OBJECTIVE: To evaluate the efficacy and safety of dalbavancin vs standard therapy for completion of treatment of complicated S aureus bacteremia. DESIGN, SETTING, AND PARTICIPANTS: Open-label, assessor-masked, randomized clinical trial conducted from April 2021 to December 2023 at 23 medical cente..."
40802177,New Pathways to Treat Staphylococcus aureus Bacteremia: Connecting the DOTS.,"McCreary, Erin K; Malani, Preeti N",JAMA,2025-Aug-13,,,,10.1001/jama.2025.13717,
40802175,The Risks of Excluding Qualified Family Planning Providers From Medicaid.,"White, Kari; Dickman, Samuel L; Strasser, Julia; Simons, Hannah",JAMA,2025-Aug-13,,,,10.1001/jama.2025.12494,
40802172,A 34-Year-Old With Recurrent Strokes.,"de Mathelin, Pierre; Todeschi, Julien; Brandhuber, Laurent",JAMA,2025-Aug-13,,,,10.1001/jama.2025.11352,
40801346,Analysis of Gut Microbiota in Individuals With Distinct Types of Chronic Rhinosinusitis.,"Bai, Weihong; Qiao, Xiaofeng; Li, Guodong; Dong, Jinyan; Chen, Ying et al.",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70051,"OBJECTIVES: We aimed to characterize the gut microbiota compositions in individuals with distinct types of chronic rhinosinusitis (CRS) and investigate their association with clinical, hematological, and histopathological changes. METHODS: Fecal samples were collected from 68 patients with CRS and 33 healthy controls (HCs). The patients with CRS were classified into distinct subtypes based on the presence or absence of nasal polyps and the occurrence of eosinophilic tissue inflammation. The micr..."
40801331,Radiation Fibrosis of the Epiglottis: Histopathology and Multiphoton Imaging of Collagen and Elastin.,"Moffatt, Clare; Pillutla, Pranati; Laklouk, Israa A; Smith, Alden F; Chhetri, Dinesh K",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70039,"OBJECTIVES: Dysphagia attributed to radiation-induced fibrosis (RIF) is common among patients treated with radiation for head and neck cancer. In this study, we characterize RIF in the epiglottis. This has not been previously described. METHODS: Our cohort included 26 patients who underwent partial epiglottidectomy for symptomatic dysphagia due to epiglottic dysfunction. Eighteen patients had a history of radiation therapy. Epiglottis tissue sections were stained with H&E, and the ratio of epigl..."
40801250,Assessing Tracheoinnominate Fistula in Patients With Neuromuscular Disorders: A Case Report.,"Chau, Isabelle J; Moscatello, Alessandra; Hamberis, Alexandra O; Said, Sameh M; McLevy-Bazzanella, Jennifer",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70047,"Tracheostomy-dependent patients with neuromuscular disorders (NMDs) face an increased risk of tracheoinnominate fistula (TIF), a rare yet often fatal complication of tracheostomy. We present a case of an impending TIF in a patient with X-linked myotubular myopathy (XLMTM) and propose guidelines on the prevention and management of TIF in patients with NMDs."
40801191,Eosinophilic Sialodochitis: Histopathological Characteristics and Treatment Outcomes.,"Ling, Xiao-Tong; Zheng, Dan-Ni; Qu, Liu-Yang; Yang, Jing; Zhang, Jian-Yun et al.",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70040,"OBJECTIVES: To evaluate the traditional histopathology, expression of allergy-related cytokines, and treatment results of eosinophilic sialodochitis (ES). METHODS: Fifty-four patients with suspected ES and six patients with chronic obstructive sialadenitis (COS) were prospectively enrolled. Terminal duct biopsy of the affected glands was performed concomitantly with endoscopy-assisted duct dilatation. For these samples, the hematoxylin-eosin stained sections were reviewed and graded according to..."
40801181,Nasal Branch of the Anterior Ethmoidal Artery and Cribroethmoidal Groove: New Frontal Sinus Landmarks.,"Vinciguerra, Alessandro; Turri-Zanoni, Mario; Bettini, Pierfrancesco; Arosio, Alberto Daniele; Gandolfi, Alberto et al.",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70041,"OBJECTIVE: Expanded frontal sinusotomies (Draf IIb/c-III) are essential surgical procedures for managing complex frontal sinus pathologies. However, traditional anatomical landmarks may be difficult to identify, particularly in tumor or revision cases. This manuscript investigates the nasal branch of the anterior ethmoidal artery (NbAEA) and the cribroethmoidal groove (CrEGr) as reliable and consistent landmarks for endoscopic frontal sinusotomies. METHODS: This study included anatomical dissect..."
40801174,Historical Perspective of Landmark Trials in Head and Neck Cancers.,"Asarkar, Ameya A; Gillespie, M Boyd; Nathan, Cherie-Ann O",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70038,"OBJECTIVE: Understanding the historical perspective, including the evolution, conceptualization, and the issues in implementation of clinical trials, is crucial in developing future clinical trials. DATA SOURCES: A literature search included the following databases: MEDLINE; Embase; Cochrane Central Register of Controlled Trials; and ClinicalTrials.gov for clinical trials on head and neck cancer. REVIEW METHODS: Six principal investigators/senior authors of major landmark trials in head and neck..."
40799180,Micro- and Nanoplastic Toxicity in Upper Respiratory Tract: A Scoping Review.,"Lechien, Jérôme R; Al Barajraji, Mejdeddine; Maniaci, Antonino; Laurent, Sophie; Benali, Samira et al.",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70033,"OBJECTIVES: To review the current literature findings dedicated to the toxicity of nano- and microplastics (NMPs) in the upper respiratory tract. DATA SOURCES: PubMED, Cochrane Library and Embase databases. REVIEW METHODS: Three independent investigators conducted the literature search for the documentation and toxicity of NMP in the upper respiratory tract according to the PRISMA statements. Primary outcomes included NMP types, shape, density, sizes, the environment (air, mask wearing, plasticd..."
40799177,Incidence of Occult Malignancy Diagnosed on Histopathology in Routine Adult Tonsillectomies.,"Mirmozaffari, Yasine; Martin, W Jared; Benaim, Ezer H; LaSpaluto, Meredith H; DeMason, Christine E et al.",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70046,"OBJECTIVES: To determine the contemporary prevalence of occult malignancy in adult tonsillectomy specimens, particularly in light of rising rates of human papillomavirus (HPV)-associated oropharyngeal squamous cell carcinoma (OPSCC), and to evaluate the implications for current histopathological examination protocols. METHODS: A retrospective chart review was conducted of all patients aged ≥ 18 years who underwent tonsillectomy at a tertiary care hospital and affiliated centers from January 1, 2..."
40799137,Outcomes of HPV+ Oropharyngeal Carcinoma of Unknown Primary Following Transoral Robotic Surgery.,"Gobillot, Theodore A; Weinstein, Gregory; Cao, Austin; Lee, Jake J; Brody, Robert M et al.",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.32449,"OBJECTIVES: Treatment of patients with head and neck squamous cell carcinoma of unknown primary (CUP) is challenging. Given the relative rarity of this condition and the recent use of primary transoral robotic surgery (TORS) in modern diagnostic and treatment algorithms, long-term oncologic outcomes are unclear. The objectives were to evaluate oncologic outcomes of patients treated with TORS for management of CUP. METHODS: This retrospective case series was conducted at a tertiary care academic ..."
40799135,Retrograde Parotidectomy Allowing Diagnosis of Parotid Lymphoma and Concomitant Facial Reanimation.,"Modi, Rishi N; Davis Mills, Morgan; Zeng, David Z; Wang, Huan-You; Coffey, Charles S et al.",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.32462,"We describe a rare case involving a 52-year-old woman presenting with a large facial mass and facial palsy in whom five biopsies were non-diagnostic. In the setting of a growing facial mass that evades traditional diagnostic methods, we describe a strategy of concurrent facial reanimation surgical approach and parotidectomy to safeguard the facial nerve, obtain a diagnostic tissue sample, and simultaneously reinnervate midfacial function with a CN V-VII nerve transfer."
40799123,Transoral Endoscopic Thyroidectomy via Vestibular Approach in Young Pediatric Patient.,"Walsh, Jonathan M; Hurly, Jordyn A; Russell, Jon",The Laryngoscope,2025-Aug-13,,,,10.1002/lary.70048,Transoral endoscopy thyroidectomy by vestibular approach (TOETVA) provides the opportunity for thyroidectomy without cervical scarring. This procedure has yet to be widely studied in younger pediatric patients. We provide a case report of the youngest patient at our institution to successfully undergo TOETVA.
40788723,In Utero Embolization for Fetal Vein of Galen Malformation.,"Orbach, Darren B; Shamshirsaz, Alireza A; Wilkins-Haug, Louise; Guseh, Stephanie; Krispin, Eyal et al.",JAMA,2025-Aug-11,,,,10.1001/jama.2025.12363,"IMPORTANCE: Vein of Galen malformation (VOGM) is the most common congenital cerebrovascular anomaly. Fetuses with VOGM and wide mediolateral falcine sinus diameters are at high risk for mortality, brain injury, and neurodevelopmental delay. In utero embolization may improve survival and outcomes. OBJECTIVE: To report early results from this institutional review board-approved single-group intervention study of in utero embolization for VOGM. DESIGN, SETTING, AND PARTICIPANTS: Single-center, sing..."
40788641,Provision of Abortion Medications Using Online Asynchronous Telemedicine Under Shield Laws in the US.,"Aiken, Abigail R A; Scott, James G; Gomperts, Rebecca",JAMA,2025-Aug-11,,,,10.1001/jama.2025.11420,
40788632,Prostatitis: A Review.,"Borgert, Benjamin J; Wallen, Eric M; Pham, Minh N",JAMA,2025-Aug-11,,,,10.1001/jama.2025.11499,"IMPORTANCE: Prostatitis is defined as infection, inflammation, or pain of the prostate gland and affects approximately 9.3% of men in their lifetime. OBSERVATIONS: Acute bacterial prostatitis consists of a urinary tract infection (UTI) that includes infection of the prostate, typically associated with fever or chills and caused by gram-negative bacteria, such as Escherichia coli, Klebsiella, or Pseudomonas, in 80% to 97% of cases. First-line therapy for acute prostatitis is broad-spectrum intrav..."
40788630,Life Support Use and Outcomes Among Patients Admitted to Intensive Care Units-Reply.,"Moin, Emily E",JAMA,2025-Aug-11,,,,10.1001/jama.2025.10250,
40788629,In (Faint) Praise of Pharmaceutical Import Tariffs.,"Robinson, James C",JAMA,2025-Aug-11,,,,10.1001/jama.2025.12207,
40788628,Considering Telehealth Across State Lines in Uncertain Times.,"Huberfeld, Nicole; White, Katharine O; Cannon, Rachel",JAMA,2025-Aug-11,,,,10.1001/jama.2025.12122,
40788601,Life Support Use and Outcomes Among Patients Admitted to Intensive Care Units.,"Shan, Hongjian; Chen, Ran",JAMA,2025-Aug-11,,,,10.1001/jama.2025.10247,
40787804,Observation-Only Management of Cervicofacial Nontuberculous Mycobacterial Lymphadenitis in Children.,"Roohani, Cheyenne; Evans, Amanda S; Chorney, Stephen R; Liu, Christopher C",The Laryngoscope,2025-Aug-11,,,,10.1002/lary.70029,OBJECTIVES: To determine the natural history of nontuberculous mycobacterial (NTM) lymphadenitis in immunocompetent children managed nonoperatively. METHODS: A retrospective study including patients (< 18 years old) diagnosed with cervicofacial NTM lymphadenitis at a tertiary children's hospital between 2017 and 2023. Patients were either observed or surgically treated. Analysis focused on observation outcomes. Surgical patients were included for comparative context. RESULTS: Seventy-two patient...
40787789,Impact of Acute Versus Chronic Unilateral Hearing Loss on Head Movement in a Novel Binaural Task.,"Epperson, Madison V; Abdulrazzak, Obada; Jones, Gerilyn; Ibrahim, Nadine I; Banakis Hartl, Renee M",The Laryngoscope,2025-Aug-11,,,,10.1002/lary.70034,OBJECTIVES: Individuals with single-sided deafness (SSD) may develop adaptive listening strategies with head movement patterns to optimize monaural localization and speech-in-noise understanding. Granular understanding of adaptive behaviors may better inform rehabilitation for SSD. We aimed to characterize head movements during a combined localization and speech-in-noise task to understand how adaptive behaviors emerge. METHODS: Prospective study from a tertiary referral center with 16 subjects ...
40783912,Olfactory outcomes following biological therapy in chronic rhinosinusitis: a systematic review and meta-analysis.,"Patel, D; Morris, J S; Acharya, V; Andrews, P",Rhinology,2025-Aug-10,,,,10.4193/Rhin24.573,"BACKGROUND: Anosmia is a common, debilitating, and often treatment-resistant symptom of CRS. Biological therapies are a novel and promising treatment for severe and uncontrolled CRS, however, the impact of biological therapy specifically on olfatory dysfunction has not yet been evaluated through systematic review. METHODOLOGY: Systematic searches of Ovid MEDLINE, EMBASE and Cochrane Library were performed on 25/05/2024, assessing olfactory outcomes following treatment with biologics. Random-effe..."
40783347,Delegating fiberoptic endoscopic evaluation of swallowing to speech therapists: Feedback from 20 months' experience.,"Cachi-Pouyenne, M; Haddad, R; Robert, D; Michel, J; Giovanni, A et al.","European annals of otorhinolaryngology, head and neck diseases",2025-Aug-08,,,,10.1016/j.anorl.2025.07.002,"BACKGROUND: In France, speech therapists are not authorized to perform fiberoptic endoscopic or other instrumental evaluations of swallowing to detect silent penetration or aspiration and to guide rehabilitation. Even so, regulations allow local cooperation protocols to be set up. AIMS: To assess the feasibility of the first interprofessional cooperation protocol for fiberoptic endoscopic evaluation of swallowing by speech therapists in hospitalized patients. METHOD: Between April 2023 and Novem..."
