PMID,Title,Authors,Journal,Publication_Date,Volume,Issue,Pages,DOI,Abstract
41233267,Fracture-associated osteomalacia and sinonasal lesion.,"Villard, A; Chazal, T; Veyrat, M","European annals of otorhinolaryngology, head and neck diseases",2025-Nov-12,,,,10.1016/j.anorl.2025.10.011,
41231668,"CDC's Failure to Recommend COVID-19 Vaccination-""Shared Clinical Decision-Making"" Is Abdication of Responsibility.","Frieden, Thomas R; Schaffner, William; Sharfstein, Joshua M",JAMA,2025-Nov-13,,,,10.1001/jama.2025.22473,
41231663,Food and Nutrition in the MAHA Strategy-Promise and Peril.,"Mozaffarian, Dariush; Callahan, Emily A; Frist, William H",JAMA,2025-Nov-13,,,,10.1001/jama.2025.22358,
41231515,What Is Diverticulitis?,"Narayanan, Shreya; Jackson, Christopher D",JAMA,2025-Nov-13,,,,10.1001/jama.2025.17403,
41231509,Evaluation of Practice Patterns for 6-Sinus Balloon Sinus Dilation.,"Smith, Kristine A; Farrell, Nyssa Fox; Romashko, Alexander; Kallogjeri, Dorina; Sáenz, Matthew P et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.4017,"IMPORTANCE: Balloon sinus dilation (BSD) is a tool for treating patients with chronic rhinosinusitis or recurrent acute rhinosinusitis. The use of BSD has increased exponentially since its introduction, with concerns for potential misuse. Expert consensus reports that most patients who are candidates for BSD do not need to have all 6 sinuses dilated (bilateral frontal, maxillary, and sphenoid). OBJECTIVE: To determine the percentage of patients who are undergoing 6-sinus BSD, evaluate factors as..."
41231505,MAHA Commission Report and Diet-Related Diseases in Youth.,"Virudachalam, Senbagam; Vasan, Aditi; Edmondson, Emma",JAMA,2025-Nov-13,,,,10.1001/jama.2025.18105,
41231503,A 13-Year-Old Male With Parotid Region Mass.,"Xia, Rong-Hui; Qian, Jia-Jun; Li, Jiang",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.3895,
41231500,Balloon Sinus Dilation-To Inflate or Not to Inflate.,"Solyar, Alla Y; Lanza, Donald C; Kennedy, David W",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.4016,
41231499,Error in Visual Abstract.,,JAMA otolaryngology-- head & neck surgery,2025-Nov-01,151,11,1106,10.1001/jamaoto.2025.4441,
41231496,Mouth Ulcers.,"Sim, Edward S; Ison, Jennie; Windon, Melina J",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.3753,
41231495,Preoperative Computed Tomography Utilization in Patients Undergoing Balloon Sinus Dilation.,"Romashko, Alexander A; Farrell, Nyssa Fox; Kallogjeri, Dorina; Sáenz, Matthew P; Smith, Kristine A et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.4030,"IMPORTANCE: Timely computed tomography (CT) imaging is a requirement before performance of sinus surgery, including balloon sinus dilation (BSD). OBJECTIVE: To determine adherence to practice guidelines for use of CT imaging before BSD procedures. DESIGN, SETTING, AND PARTICIPANTS: This cross-sectional study used Medicare claims data to identify and include otolaryngologists who each performed at least 11 BSDs from January 1, 2022, to December 31, 2023. Data were analyzed from April 1 to Septemb..."
41231491,"Errors in Specificity/Sensitivity Labels in Text, Table 2, and Figure 2.",,JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.4384,
41231490,Balloon Sinus Dilation Use.,"Sáenz, Matthew P; Farrell, Nyssa Fox; Romashko, Alexander; Smith, Kristine A; Kallogjeri, Dorina et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.4024,
41231489,MAHA Commission Report and Diet-Related Diseases in Youth-Reply.,"Mozaffarian, Dariush; Callahan, Emily A; Frist, William H",JAMA,2025-Nov-13,,,,10.1001/jama.2025.18107,
41231484,Deep Learning in Otolaryngology: A Narrative Review.,"Novi, Sergio L; Navarathna, Nithya; D'Cruz, Marcel; Brooks, Justin R; Maron, Bradley A et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.3911,"IMPORTANCE: Deep learning (DL), a subset of artificial intelligence, uses multilayered neural networks to uncover complex patterns in large datasets without manual feature engineering. Unlike traditional machine learning, DL autonomously learns hierarchical representations from raw data, offering distinct advantages for analyzing images (eg, stroboscopy) and physiologic signals (eg, cochlear implant optimization). Despite these advances, DL remains conceptually difficult for many clinicians to i..."
41231483,Do Updated Calcitonin Thresholds More Accurately Predict Lymph Node Metastasis in Medullary Thyroid Cancer?-Reply.,"Du, Yuxin; Wang, Yu",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.4010,
41231482,High-Engagement Social Media Posts Related to Prescription Drug Promotion for 3 Major Drug Classes.,"Kresovich, Alex; Tran, Hy; Shi, Haoyu; Hayashi, Kristen; Dibble, Millie R et al.",JAMA,2025-Nov-13,,,,10.1001/jama.2025.19754,
41231479,"Shifting the AI Questions in Otolaryngology From ""Can We Build a Model?"" to ""Will It Improve Patient Care?"".","Pavelchek, Cole; Shew, Matthew A",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.3974,
41231478,Do Updated Calcitonin Thresholds More Accurately Predict Lymph Node Metastasis in Medullary Thyroid Cancer?,"Colli, Agostino",JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.4013,
41231453,Why Medical Economics?,,JAMA,2025-Nov-13,,,,10.1001/jama.2024.19012,
41231449,Errors in Author Byline and Contributions.,,JAMA otolaryngology-- head & neck surgery,2025-Nov-13,,,,10.1001/jamaoto.2025.4615,
41231448,Room-Temperature Water.,"Starks, Philip T",JAMA,2025-Nov-13,,,,10.1001/jama.2025.19634,
41230706,Malleostapedotomy in Patients With Stapes Fixation: A Systematic Review.,"Alicandri-Ciufelli, Matteo; D'Alessandro, Edoardo; Lucidi, Daniela; Nocini, Riccardo; Qiu, Hui Davide",The Laryngoscope,2025-Nov-13,,,,10.1002/lary.70232,"OBJECTIVE: To review the literature regarding malleostapedotomy as primary or revision surgery in patients with stapes fixation, to point out the state of the art regarding indications, techniques and outcomes of this procedure. DATA SOURCES: PubMed, CINAHL and Cochrane databases were screened following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines. REVIEW METHODS: Clinical studies describing malleostapedotomy in patients with stapes fixation were included in ..."
41230659,Complete Resolution of Persistent Globus Pharyngeus Using Cervical Plexus Block: A Case Report.,"Biskaduros, Adrienne; Jotwani, Rohan; Rameau, Anaïs",The Laryngoscope,2025-Nov-13,,,,10.1002/lary.70257,"This case describes the successful treatment of persistent globus pharyngeus in a patient refractory to a multitude of traditionally used, mainstay interventions. This report is the first in the English literature of cervical plexus block to not only be used for globus, but to also provide immediate relief to a patient."
41230621,In Response to Effectiveness of E-Learning in Undergraduate ENT Education: A Mixed-Methods Systematic Review.,"Mughal, Zahir; Gupta, Keshav Kumar; di Traglia, Rosalind; Fruhstorfer, Birgit",The Laryngoscope,2025-Nov-13,,,,10.1002/lary.70259,
41230605,In Reference to Effectiveness of E-Learning in Undergraduate ENT Education: A Mixed-Methods Systematic Review.,"Johnson, Jacob Dylan; Salehi, Parsa P",The Laryngoscope,2025-Nov-13,,,,10.1002/lary.70260,
41230604,Investigating the Relationship Between the Body Roundness Index and Presbylarynx.,"Türe, Nurullah; Savaş, Zehra; Tekin, Ömer Faruk; Zeybek, Fikret",The Laryngoscope,2025-Nov-13,,,,10.1002/lary.70258,"OBJECTIVE: The aim of this study was to determine whether the body roundness index (BRI) differs between older adults with endoscopically defined presbylarynx and age-matched subjects and to examine its relationship with patient-reported outcomes and acoustic measures. METHODS: This prospective, cross-sectional study included adults aged ≥ 60 who were classified into a presbylarynx group and control group using videolaryngostroboscopy. Anthropometric measurements of height, weight, body mass ind..."
41222954,Lower Urinary Tract Symptoms in Males.,"Sinha, Sanjay; Vasudeva, Pawan",JAMA,2025-Nov-12,,,,10.1001/jama.2025.17854,
41222951,Dental Caries in Adults.,"Alpert, Elizabeth; Silk, Hugh; Simon, Lisa",JAMA,2025-Nov-12,,,,10.1001/jama.2025.19029,
41222941,Lower Urinary Tract Symptoms in Males-Reply.,"Wei, John T; Dauw, Casey; Brodsky, Casey",JAMA,2025-Nov-12,,,,10.1001/jama.2025.17856,
41222928,Evolving Hospital-at-Home to Meet the Needs of Children.,"Gerstenzang, Emma; Vasan, Aditi; Kilaru, Austin S",JAMA,2025-Nov-12,,,,10.1001/jama.2025.20238,
41222924,Lower Urinary Tract Symptoms in Males.,"Cornu, Jean-Nicolas; Peyronnet, Benoit; De Nunzio, Cosimo",JAMA,2025-Nov-12,,,,10.1001/jama.2025.17852,
41222921,Lower Urinary Tract Symptoms in Males.,"Zheng, Zhigui; Jiang, Xinxin; Wu, Binbin",JAMA,2025-Nov-12,,,,10.1001/jama.2025.17850,
41222308,Nationwide Analysis of Head and Neck Imaging for Bell's Palsy: Insights From Healthcare Claims.,"Ratna, Sujay; Sharma, Rahul; Gong, Eric; Rosenberg, Joshua; Gray, Mingyang",The Laryngoscope,2025-Nov-12,,,,10.1002/lary.70238,"INTRODUCTION: Professional society guidelines recommend against routine diagnostic imaging for suspected Bell's palsy at initial presentation. This study examines national trends in imaging use, adherence to guidelines, and the utility of CT and MRI in treatment practices. METHODS: A retrospective cohort study of 35,942 adult Bell's palsy patients using ICD-9-CM and ICD-10-CM diagnosis codes from 2016 to 2021 was conducted. These patients were continuously enrolled for ≥ 1 year in the employer-s..."
41221790,In Reference to A Clinical Consensus Statement on Pulmonary Recurrent Respiratory Papillomatosis.,"Hasan, Muhammad Ammar; Amjad, Hammad; Akhtar, Shanzay; Khan, Subata",The Laryngoscope,2025-Nov-12,,,,10.1002/lary.70234,
41217449,"Audio Highlights: October 17, 2025.",,JAMA,2025-Nov-11,334,18,e2418983,10.1001/jama.2024.18983,
41212720,Updated Labeling for Menopausal Hormone Therapy.,"Makary, Martin A; Nguyen, Christine P; Høeg, Tracy Beth; Tidmarsh, George F",JAMA,2025-Nov-10,,,,10.1001/jama.2025.22259,
41212715,MASLD-The Chronic Liver Disease That Affects Tens of Millions of US Adults but Flies Under the Radar.,"Rubin, Rita",JAMA,2025-Nov-10,,,,10.1001/jama.2025.20467,
41212566,Review on Uveitis-Reply.,"Maghsoudlou, Panayiotis; Dick, Andrew D",JAMA,2025-Nov-10,,,,10.1001/jama.2025.17737,
41212550,Metabolic Dysfunction-Associated Steatotic Liver Disease in Adults: A Review.,"Tilg, Herbert; Petta, Salvatore; Stefan, Norbert; Targher, Giovanni",JAMA,2025-Nov-10,,,,10.1001/jama.2025.19615,"IMPORTANCE: Metabolic dysfunction-associated steatotic liver disease (MASLD) includes a range of liver conditions, progressing from isolated steatosis (characterized by fat accumulation in the liver without inflammation) to metabolic dysfunction-associated steatohepatitis (MASH), which involves fat accumulation and inflammation in the liver. The presence of MASLD is associated with increased morbidity and mortality due to liver-related complications, hepatocellular carcinoma, cardiovascular dise..."
41212548,Primary Biliary Cholangitis.,"Tana, Michele M; Hirschfield, Gideon M",JAMA,2025-Nov-10,,,,10.1001/jama.2025.20067,
41212542,Review on Uveitis.,"Oscherwitz, Steven",JAMA,2025-Nov-10,,,,10.1001/jama.2025.17735,
41212541,A Prescription for Debt-How Federal Loan Caps Burden Medical Students.,"Farkouh, Katie; Hogan, Jacqueline; Barton, Maxwell",JAMA,2025-Nov-10,,,,10.1001/jama.2025.19686,
41208533,Saddle Nose Deformity in Granulomatosis With Polyangiitis: Clinical and Radiologic Predictors From a Multicenter Cohort.,"Kumar, Nitish; Jategaonkar, Gaurav; Bansberg, Stephen F; Marino, Michael J; Lal, Devyani et al.",International forum of allergy & rhinology,2025-Nov-10,,,,10.1002/alr.70065,
41208513,Post-Operative Surveillance After Resection of Uncommon Benign Sinonasal Tumors: A Multi-Institutional Review.,"Lerner, David K; Tapescu, Iulia; Thapar, Isha; Workman, Alan D; Almansour, Yasser et al.",International forum of allergy & rhinology,2025-Nov-10,,,,10.1002/alr.70046,
41206974,Beyond Statins-Expanding the Arsenal of Lipid-Lowering Therapies.,"O'Donoghue, Michelle L; Marston, Nicholas A",JAMA,2025-Nov-09,,,,10.1001/jama.2025.20965,
41206973,DASH-Patterned Groceries and Effects on Blood Pressure: The GoFresh Randomized Clinical Trial.,"Juraschek, Stephen P; Col, Hannah; Ferro, Kayla; Turkson-Ocran, Ruth-Alma N; Cluett, Jennifer L et al.",JAMA,2025-Nov-09,,,,10.1001/jama.2025.21112,"IMPORTANCE: The Dietary Approaches to Stop Hypertension (DASH) eating plan lowered blood pressure (BP) among Black adults in a controlled environment, but to date, there are no grocery shopping strategies that replicated its health effects in a community setting. OBJECTIVE: The Groceries for Black Residents of Boston to Stop Hypertension (GoFresh) trial was conducted to determine the effects of low sodium-DASH groceries on systolic BP. DESIGN, SETTING, AND PARTICIPANTS: This parallel-group rando..."
41206972,"Medically Tailored Groceries for Blood Pressure Control: Promise, Progress, and Need for Optimal Design.","Mozaffarian, Dariush",JAMA,2025-Nov-09,,,,10.1001/jama.2025.20943,
41206971,Childhood Cholesterol Screening Is Not Cost-Effective.,"Gillman, Matthew W",JAMA,2025-Nov-09,,,,10.1001/jama.2025.20945,
41206969,Efficacy and Safety of Oral PCSK9 Inhibitor Enlicitide in Adults With Heterozygous Familial Hypercholesterolemia: A Randomized Clinical Trial.,"Ballantyne, Christie M; Gellis, Laura; Tardif, Jean-Claude; Banka, Puja; Navar, Ann Marie et al.",JAMA,2025-Nov-09,,,,10.1001/jama.2025.20620,IMPORTANCE: Persons with heterozygous familial hypercholesterolemia (HeFH) are at increased risk of atherosclerotic cardiovascular disease due to lifelong elevated levels of low-density lipoprotein cholesterol (LDL-C). Many patients with HeFH do not achieve guideline-recommended LDL-C goals with the currently available lipid-lowering therapies. OBJECTIVE: To evaluate the efficacy of enlicitide decanoate (an oral proprotein convertase subtilisin/kexin type 9 inhibitor) vs placebo in adults with H...
41206967,Familial Hypercholesterolemia Screening in Childhood and Early Adulthood: A Cost-Effectiveness Study.,"Bellows, Brandon K; Zhang, Yiyi; Ruiz-Negrón, Natalia; Kazi, Dhruv S; Khera, Amit V et al.",JAMA,2025-Nov-09,,,,10.1001/jama.2025.20648,"IMPORTANCE: Heterozygous familial hypercholesterolemia (FH), a genetic condition, results in lifelong increased low-density lipoprotein cholesterol (LDL-C) and increases lifetime cardiovascular disease (CVD) risk. Most individuals with FH remain undiagnosed, so early FH identification and treatment could lower CVD burden. OBJECTIVE: To evaluate the projected cost-effectiveness of population sequential FH screening (lipid testing followed by genetic testing after a high LDL-C measurement) at 10 o..."
41206900,Coronary Computed Tomography Angiography in Prediction of First Coronary Events.,"Bergström, Göran; Engström, Gunnar; Björnson, Elias; Adiels, Martin; Andersson, Jonas S O et al.",JAMA,2025-Nov-09,,,,10.1001/jama.2025.21077,"IMPORTANCE: Risk stratification strategies in primary prevention of coronary events lack precision. OBJECTIVE: To determine whether prediction of first coronary events is improved by adding information on coronary atherosclerosis from coronary computed tomography angiography (CCTA) to a model using the pooled cohort equation (PCE) risk score tool and the coronary artery calcification score (CACS). DESIGN, SETTING, AND PARTICIPANTS: Observational cohort study including individuals aged 50 to 64 y..."
41206802,Caffeinated Coffee Consumption or Abstinence to Reduce Atrial Fibrillation: The DECAF Randomized Clinical Trial.,"Wong, Christopher X; Cheung, Christopher C; Montenegro, Gabrielle; Oo, Hannah H; Peña, Isabella J et al.",JAMA,2025-Nov-09,,,,10.1001/jama.2025.21056,"IMPORTANCE: Conventional wisdom holds that caffeinated coffee is proarrhythmic. Coffee is the most commonly consumed caffeinated beverage in the US, and a randomized trial assessing caffeinated coffee consumption in patients with atrial fibrillation (AF) has not previously been performed. OBJECTIVE: To determine the effect of caffeinated coffee consumption compared with abstinence from coffee and caffeine on recurrent AF. DESIGN, SETTING, AND PARTICIPANTS: This was a prospective, open-label, ran..."
41206801,Caffeinated Coffee Consumption or Abstinence to Reduce Atrial Fibrillation: Research Summary.,,JAMA,2025-Nov-09,,,e2521768,10.1001/jama.2025.21768,
41206799,Error in Byline.,,JAMA,2025-Nov-09,,,,10.1001/jama.2025.22589,
41205228,"Postoperative Transfusion in Patients at High Cardiac Risk: Evidence, Uncertainty, and Nuance.","Jacobs, Jeremy W; Bloch, Evan M",JAMA,2025-Nov-08,,,,10.1001/jama.2025.21559,
41205227,Liberal or Restrictive Postoperative Transfusion in Patients at High Cardiac Risk: The TOP Randomized Clinical Trial.,"Kougias, Panos; Sharath, Sherene E; Zhan, Min; Carson, Jeffrey L; Norman, L Erin et al.",JAMA,2025-Nov-08,,,,10.1001/jama.2025.20841,"IMPORTANCE: Postoperative red blood cell transfusion guidelines recommend transfusion for hemoglobin levels less than 7 g/dL. However, the safety of this strategy in patients at high risk of cardiac events undergoing major operations remains unclear. OBJECTIVE: To evaluate the risk of death or major ischemic events within 90 days after a liberal transfusion strategy compared with a restrictive transfusion strategy in patients at high risk of cardiac events who had undergone major vascular or gen..."
41205148,"Re: Letter to the Editor Regarding ""Uncovering Key Features for Predicting Comorbid Chronic Eosinophilic Pneumonia in Chronic Rhinosinusitis Via Machine Learning"".","Ishikawa, Masaaki; Jiang, Zhiqian; Nguyen, Canh Hao; Hatsukawa, Hiroatsu; Hirai, Tomoyuki et al.",International forum of allergy & rhinology,2025-Nov-08,,,,10.1002/alr.70062,
41205146,Metformin to Improve Walking Performance in Lower Extremity Peripheral Artery Disease: The PERMET Randomized Clinical Trial.,"McDermott, Mary M; Domanchuk, Kathryn J; Tian, Lu; Zhao, Lihui; Zhang, Dongxue et al.",JAMA,2025-Nov-08,,,,10.1001/jama.2025.21358,"IMPORTANCE: Lower extremity peripheral artery disease (PAD) is a disabling cardiovascular condition that impairs walking ability. Few effective therapies improve walking performance in people with PAD. Metformin is a widely available and inexpensive therapy for type 2 diabetes with pleiotropic effects that include activating AMP-activated protein kinase, reducing oxidative stress, and stimulating endothelial nitric oxide synthase (eNOS). OBJECTIVE: To determine whether metformin improves 6-minut..."
41203233,Time for Broader Adoption of SGLT2 Inhibitors in Clinical Practice?,"Gregg, L Parker; Bozkurt, Biykem; Navaneethan, Sankar D",JAMA,2025-Nov-07,,,,10.1001/jama.2025.21336,
41203232,SGLT2 Inhibitors and Kidney Outcomes by Glomerular Filtration Rate and Albuminuria: A Meta-Analysis.,"Neuen, Brendon L; Fletcher, Robert A; Anker, Stefan D; Bhatt, Deepak L; Butler, Javed et al.",JAMA,2025-Nov-07,,,,10.1001/jama.2025.20834,"IMPORTANCE: Sodium-glucose cotransporter 2 (SGLT2) inhibitors reduce chronic kidney disease (CKD) progression in individuals with type 2 diabetes, CKD, or heart failure. However, their effects in those with stage 4 CKD or little to no albuminuria remain uncertain. OBJECTIVE: To assess whether estimated glomerular filtration rate (eGFR) or degree of albuminuria, measured by urinary albumin to creatinine ratio (UACR), modifies the effects of SGLT2 inhibitors on kidney outcomes. DATA SOURCES: SGLT2..."
41202183,Divergent GFR Estimates and Clinical Implications.,"Sarav, Menaka; Alpern, Robert J",JAMA,2025-Nov-07,,,,10.1001/jama.2025.14043,
41202182,Discordance in Creatinine- and Cystatin C-Based eGFR and Clinical Outcomes: A Meta-Analysis.,"Estrella, Michelle M; Ballew, Shoshana H; Sang, Yingying; Grams, Morgan E; Coresh, Josef et al.",JAMA,2025-Nov-07,,,,10.1001/jama.2025.17578,"IMPORTANCE: Estimated glomerular filtration rates (eGFRs) can differ according to whether creatinine or cystatin C is used for the eGFR calculation, but the prevalence and importance of these differences remain unclear. OBJECTIVES: To evaluate the prevalence of a discordance between cystatin C-based eGFR (eGFRcys) and creatinine-based eGFR (eGFRcr), identify characteristics associated with greater discordance, and evaluate associations of discordance with adverse outcomes. DATA SOURCES: Particip..."
41202034,Sliver of Hope.,"Pawar, Aditya S",JAMA,2025-Nov-07,,,,10.1001/jama.2025.20418,
41202026,Effects of Sodium Glucose Cotransporter 2 Inhibitors by Diabetes Status and Level of Albuminuria: A Meta-Analysis.,"Staplin, Natalie; Roddick, Alistair J; Neuen, Brendon L; Anker, Stefan D; Bhatt, Deepak L et al.",JAMA,2025-Nov-07,,,,10.1001/jama.2025.20835,"IMPORTANCE: There is uncertainty about the effects of sodium-glucose cotransporter 2 (SGLT2) inhibitors in participants with chronic kidney disease, with guidelines offering different strengths of recommendation based on diabetes status and urine albumin to creatinine ratio (UACR). OBJECTIVE: To assess the relative and absolute effects of SGLT2 inhibitor use across efficacy and serious safety outcomes in participants stratified by diabetes status and UACR (≥200 mg/g or <200 mg/g). DATA SOURCES A..."
41201902,A-E-I-O-U and Sometimes Why-Dialysis in Acute Kidney Injury.,"Waikar, Sushrut S",JAMA,2025-Nov-07,,,,10.1001/jama.2025.21618,
41201895,A Conservative Dialysis Strategy and Kidney Function Recovery in Dialysis-Requiring Acute Kidney Injury: The Liberation From Acute Dialysis (LIBERATE-D) Randomized Clinical Trial.,"Liu, Kathleen D; Siew, Edward D; Tuot, Delphine S; Vijayan, Anitha; Matzumura Umemoto, Gonzalo et al.",JAMA,2025-Nov-07,,,,10.1001/jama.2025.21530,"IMPORTANCE: For patients with dialysis-requiring acute kidney injury, persistent need for dialysis is associated with increased morbidity and mortality, high health care use, and poor quality of life. OBJECTIVE: To test the effect of a conservative dialysis strategy on recovery of kidney function. DESIGN, SETTING, AND PARTICIPANTS: This multicenter, unblinded, randomized superiority trial enrolled participants with dialysis-requiring acute kidney injury who had a baseline estimated glomerular fi..."
41201832,FDA Approves GLP-1 Pill for Cardiovascular Risk in Type 2 Diabetes.,"Pant, Shravya",JAMA,2025-Nov-07,,,,10.1001/jama.2025.19724,
41201830,ACOG Issues Contraception Access Guidance.,"Pant, Shravya",JAMA,2025-Nov-07,,,,10.1001/jama.2025.19726,
41201829,New COVID-19 Vaccination Guidelines for Immunocompromised Individuals.,"Pant, Shravya",JAMA,2025-Nov-07,,,,10.1001/jama.2025.19727,
41201828,Peanut Allergies Appear to Be on the Decline Following Early Introduction Guidelines.,"Anderer, Samantha",JAMA,2025-Nov-07,,,,10.1001/jama.2025.21572,
41201798,Nighttime Light Exposure Associated With Increased Cardiovascular Risk.,"Pant, Shravya",JAMA,2025-Nov-07,,,,10.1001/jama.2025.19729,
41201797,Online Unsupervised Tai Chi Program Improves Knee Pain.,"Pant, Shravya",JAMA,2025-Nov-07,,,,10.1001/jama.2025.19730,
41201795,Alternative Obesity Definition Reveals Stratification of Mortality Risk.,"Pant, Shravya",JAMA,2025-Nov-07,,,,10.1001/jama.2025.19728,
41200864,How I Do It: The Transtracheal Approach for Awake Cricopharyngeal Botulinum Toxin Injection.,"Tritter, Andrew; Simko, Alexander; Asi, Karim",The Laryngoscope,2025-Nov-07,,,,10.1002/lary.70254,"This transtracheal technique for cricopharyngeal botulinum toxin injection is a safe and effective option for chemodenervation of this muscle in the awake patient. Its advantages include reduced risk of toxin spread to intrinsic laryngeal muscles, the ability to administer higher doses of botulinum toxin, improved access to the entire length of the cricopharyngeus, and avoidance of general anesthesia."
41196628,AI in the Lab-Will It Really Change Drug Discovery?,"Perlis, Roy",JAMA,2025-Nov-06,,,,10.1001/jama.2025.21010,
41196627,Caution Comparing Transoral Ultrasonography With Postbiopsy Magnetic Resonance Imaging-Reply.,"Garset-Zamani, Martin; Mikkelsen, Ronni; Todsen, Tobias",JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.3785,
41196626,Caution Comparing Transoral Ultrasonography With Postbiopsy Magnetic Resonance Imaging.,"Guenette, Jeffrey P",JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.3782,
41196617,Error in the Strengths and Limitations Section.,,JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.4240,
41196615,Outcome Prediction in Older Adults With Head and Neck Cancer Undergoing Chemoradiation.,"Marschner, Sebastian N; Lombardo, Elia; Haehl, Erik; Braun, Susanne; Kamp, Kristian et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.3840,"IMPORTANCE: Older adults with head and neck squamous cell carcinoma (HNSCC) are underrepresented in clinical trials, limiting evidence-based treatment decisions. Artificial neural networks (ANNs) have demonstrated the ability to personalize treatment recommendations using patient-specific characteristics. OBJECTIVE: To develop and externally validate ANNs for overall survival (OS) and progression-free survival (PFS) in older adults with HNSCC undergoing definitive chemoradiation. DESIGN, SETTING..."
41196609,The Measurement of Basal Metabolism.,,JAMA,2025-Nov-06,,,,10.1001/jama.2024.19005,
41196608,What Are Hemorrhoids?,"Roberts, Krista",JAMA,2025-Nov-06,,,,10.1001/jama.2025.17253,
41196606,Prevalence of Hearing Loss and Hearing Aid Use Among Hispanic Medicare Beneficiaries 65 Years and Older.,"Yévenes-Briones, Humberto; García-Morales, Emmanuel E; Coco, Laura; Stickel, Ariana M; Schrack, Jennifer A et al.",JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.3834,"IMPORTANCE: Most estimates of hearing loss prevalence and hearing aid use among US adults 65 years and older are based on samples with limited Hispanic representation. Accurate and representative data are essential to guide public health efforts and improve hearing care access in this underserved group. OBJECTIVE: To estimate the prevalence of hearing loss and hearing aid use by age in a nationally representative sample that purposefully oversampled Hispanic adults 65 years and older. DESIGN, SE..."
41196591,Telehealth and Online Cognitive Behavioral Therapy-Based Treatments for High-Impact Chronic Pain.,"Jiang, Yilin; Samah, Narina A; Zhou, Heng",JAMA,2025-Nov-06,,,,10.1001/jama.2025.17416,
41196589,Telehealth and Online Cognitive Behavioral Therapy-Based Treatments for High-Impact Chronic Pain.,"Xu, Dandan; Chen, Ran; Shan, Hongjian",JAMA,2025-Nov-06,,,,10.1001/jama.2025.17420,
41196585,Oral Steroids for Postthyroidectomy Unilateral Vocal Fold Paralysis-Reply.,"Carvajal-Alegria, Eleonor; Carsuzaa, Florent",JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.3877,
41196584,Multiloculated Lesion of Right Mandibular Angle.,"Yuan, Jiaxin; Lee, Kevin C",JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.3757,
41196582,Oral Steroids for Postthyroidectomy Unilateral Vocal Fold Paralysis.,"Huang, Hsing-Hao; Chen, Chun-Nan; Hung, Ming-Hui",JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.3874,
41196581,The Last Night.,"Buckley, Lenore M",JAMA,2025-Nov-06,,,,10.1001/jama.2025.18916,
41196579,Telehealth and Online Cognitive Behavioral Therapy-Based Treatments for High-Impact Chronic Pain-Reply.,"DeBar, Lynn L; Cook, Andrea J; Keefe, Francis J",JAMA,2025-Nov-06,,,,10.1001/jama.2025.17418,
41196578,Oral Steroids for Postthyroidectomy Unilateral Vocal Fold Paralysis.,"Rodríguez Cano, Sara Catalina; Sanabria, Álvaro",JAMA otolaryngology-- head & neck surgery,2025-Nov-06,,,,10.1001/jamaoto.2025.3880,
41195694,Prospective Short-Term Outcomes of Allograft Adipose Matrix (AAM) for Vocal Fold Augmentation.,"Santa Maria, Chloe; Shuman, Elizabeth A; Bensoussan, Yael E; Bhatt, Neel K; Morgan, Jake et al.",The Laryngoscope,2025-Nov-06,,,,10.1002/lary.70240,"OBJECTIVE: Injection laryngoplasty is a common procedure to improve glottic closure following unilateral vocal fold paralysis (UVFP) or vocal fold atrophy. Allograft adipose matrix (AAM, Renuva, MTF Biologics) supports neoadipogenesis making it a potentially permanent solution. Given the known favorable properties of vocal fold lipoinjection, we hypothesize AAM to be a useful injection material with possible durable results following injection laryngoplasty. MATERIALS AND METHODS: A prospective ..."
